theta;cos(theta);sin(theta)
-0.7853981633974483;0.7080078125;-0.706207275390625
-0.7696902001294993;0.717132568359375;-0.696868896484375
-0.7539822368615503;0.727935791015625;-0.685638427734375
-0.7382742735936014;0.73858642578125;-0.67413330078125
-0.7225663103256524;0.7490234375;-0.662567138671875
-0.7068583470577035;0.759246826171875;-0.6507568359375
-0.6911503837897545;0.769317626953125;-0.63885498046875
-0.6754424205218055;0.781646728515625;-0.62371826171875
-0.6597344572538566;0.791259765625;-0.61138916015625
-0.6440264939859076;0.8006591796875;-0.5989990234375
-0.6283185307179586;0.809967041015625;-0.58642578125
-0.6126105674500096;0.81903076171875;-0.57373046875
-0.5969026041820606;0.827850341796875;-0.56085205078125
-0.5811946409141118;0.83648681640625;-0.547882080078125
-0.5654866776461627;0.844482421875;-0.535614013671875
-0.5497787143782138;0.85272216796875;-0.5223388671875
-0.5340707511102648;0.86077880859375;-0.50897216796875
-0.5183627878423158;0.868621826171875;-0.495452880859375
-0.5026548245743669;0.876220703125;-0.481842041015625
-0.4869468613064179;0.883636474609375;-0.4681396484375
-0.47123889803846897;0.890838623046875;-0.45428466796875
-0.45553093477052;0.897796630859375;-0.440338134765625
-0.439822971502571;0.90460205078125;-0.426300048828125
-0.42411500823462206;0.91107177734375;-0.412109375
-0.40840704496667307;0.91741943359375;-0.3978271484375
-0.3926990816987241;0.923492431640625;-0.38348388671875
-0.37699111843077515;0.929412841796875;-0.3690185546875
-0.36128315516282616;0.93505859375;-0.35443115234375
-0.3455751918948772;0.940460205078125;-0.33978271484375
-0.32986722862692824;0.94561767578125;-0.325103759765625
-0.31415926535897926;0.95159912109375;-0.3072509765625
-0.2984513020910303;0.956268310546875;-0.2923583984375
-0.28274333882308134;0.960693359375;-0.277435302734375
-0.26703537555513235;0.964874267578125;-0.26239013671875
-0.25132741228718336;0.968902587890625;-0.247344970703125
-0.23561944901923448;0.97259521484375;-0.232147216796875
-0.2199114857512855;0.976104736328125;-0.2169189453125
-0.2042035224833365;0.9793701171875;-0.201690673828125
-0.18849555921538752;0.982452392578125;-0.186431884765625
-0.17278759594743853;0.9852294921875;-0.17108154296875
-0.15707963267948966;0.987762451171875;-0.1556396484375
-0.14137166941154067;0.99005126953125;-0.1402587890625
-0.12566370614359168;0.992156982421875;-0.124755859375
-0.10995574287564269;0.99395751953125;-0.109222412109375
-0.0942477796076937;0.995513916015625;-0.093719482421875
-0.07853981633974472;0.996826171875;-0.078216552734375
-0.06283185307179584;0.997955322265625;-0.06365966796875
-0.04712388980384685;0.998779296875;-0.048095703125
-0.031415926535897865;0.999420166015625;-0.032470703125
-0.015707963267948877;0.999755859375;-0.01690673828125
0.0;1.0;0.0
0.015707963267948988;0.999755859375;0.01690673828125
0.031415926535897976;0.999420166015625;0.032470703125
0.04712388980384696;0.998779296875;0.048095703125
0.06283185307179595;0.997955322265625;0.06365966796875
0.07853981633974494;0.996826171875;0.078216552734375
0.09424777960769393;0.995513916015625;0.093719482421875
0.1099557428756428;0.99395751953125;0.109222412109375
0.1256637061435918;0.992156982421875;0.124755859375
0.14137166941154078;0.99005126953125;0.1402587890625
0.15707963267948977;0.987762451171875;0.1556396484375
0.17278759594743875;0.9852294921875;0.17108154296875
0.18849555921538763;0.982452392578125;0.186431884765625
0.20420352248333662;0.9793701171875;0.201690673828125
0.2199114857512856;0.976104736328125;0.2169189453125
0.23561944901923448;0.97259521484375;0.232147216796875
0.2513274122871836;0.968902587890625;0.247344970703125
0.26703537555513246;0.964874267578125;0.26239013671875
0.28274333882308156;0.960693359375;0.277435302734375
0.29845130209103043;0.956268310546875;0.2923583984375
0.3141592653589793;0.95159912109375;0.3072509765625
0.3298672286269284;0.94561767578125;0.325103759765625
0.3455751918948773;0.940460205078125;0.33978271484375
0.3612831551628264;0.93505859375;0.35443115234375
0.37699111843077526;0.929412841796875;0.3690185546875
0.39269908169872414;0.923492431640625;0.38348388671875
0.40840704496667324;0.91741943359375;0.3978271484375
0.4241150082346221;0.91107177734375;0.412109375
0.4398229715025712;0.90460205078125;0.426300048828125
0.4555309347705201;0.897796630859375;0.440338134765625
0.47123889803846897;0.890838623046875;0.45428466796875
0.48694686130641807;0.883636474609375;0.4681396484375
0.5026548245743669;0.876220703125;0.481842041015625
0.518362787842316;0.868621826171875;0.495452880859375
0.5340707511102649;0.86077880859375;0.50897216796875
0.549778714378214;0.85272216796875;0.5223388671875
0.5654866776461629;0.844482421875;0.535614013671875
0.5811946409141118;0.83648681640625;0.547882080078125
0.5969026041820609;0.827850341796875;0.56085205078125
0.6126105674500097;0.81903076171875;0.57373046875
0.6283185307179588;0.809967041015625;0.58642578125
0.6440264939859077;0.8006591796875;0.5989990234375
0.6597344572538566;0.791259765625;0.61138916015625
0.6754424205218057;0.781646728515625;0.62371826171875
0.6911503837897546;0.769317626953125;0.63885498046875
0.7068583470577037;0.759246826171875;0.6507568359375
0.7225663103256525;0.7490234375;0.662567138671875
0.7382742735936014;0.73858642578125;0.67413330078125
0.7539822368615505;0.727935791015625;0.685638427734375
0.7696902001294994;0.717132568359375;0.696868896484375
