theta;cos(theta);sin(theta)
-0.7853981633974483;0.70709228515625;-0.707122802734375
-0.7696902001294993;0.718048095703125;-0.695953369140625
-0.7539822368615503;0.728790283203125;-0.6846923828125
-0.7382742735936014;0.7396240234375;-0.673004150390625
-0.7225663103256524;0.75006103515625;-0.661468505859375
-0.7068583470577035;0.76025390625;-0.649566650390625
-0.6911503837897545;0.77044677734375;-0.637481689453125
-0.6754424205218055;0.780609130859375;-0.6251220703125
-0.6597344572538566;0.79022216796875;-0.61279296875
-0.6440264939859076;0.79974365234375;-0.6002197265625
-0.6283185307179586;0.80908203125;-0.587646484375
-0.6126105674500096;0.818145751953125;-0.57501220703125
-0.5969026041820606;0.8271484375;-0.56195068359375
-0.5811946409141118;0.835784912109375;-0.548980712890625
-0.5654866776461627;0.844390869140625;-0.5357666015625
-0.5497787143782138;0.8526611328125;-0.522491455078125
-0.5340707511102648;0.8607177734375;-0.509124755859375
-0.5183627878423158;0.868743896484375;-0.49530029296875
-0.5026548245743669;0.8763427734375;-0.481719970703125
-0.4869468613064179;0.88372802734375;-0.468017578125
-0.47123889803846897;0.8909912109375;-0.4539794921875
-0.45553093477052;0.89794921875;-0.440032958984375
-0.439822971502571;0.904876708984375;-0.425750732421875
-0.42411500823462206;0.911407470703125;-0.411346435546875
-0.40840704496667307;0.917724609375;-0.397064208984375
-0.3926990816987241;0.923797607421875;-0.382720947265625
-0.37699111843077515;0.9298095703125;-0.368011474609375
-0.36128315516282616;0.935455322265625;-0.353424072265625
-0.3455751918948772;0.940826416015625;-0.338714599609375
-0.32986722862692824;0.946044921875;-0.3238525390625
-0.31415926535897926;0.95111083984375;-0.308929443359375
-0.2984513020910303;0.955780029296875;-0.294036865234375
-0.28274333882308134;0.960296630859375;-0.2789306640625
-0.26703537555513235;0.9644775390625;-0.263885498046875
-0.25132741228718336;0.9686279296875;-0.248626708984375
-0.23561944901923448;0.972320556640625;-0.233428955078125
-0.2199114857512855;0.975860595703125;-0.21820068359375
-0.2042035224833365;0.9791259765625;-0.202789306640625
-0.18849555921538752;0.982330322265625;-0.187225341796875
-0.17278759594743853;0.985107421875;-0.171875
-0.15707963267948966;0.9876708984375;-0.15643310546875
-0.14137166941154067;0.989959716796875;-0.140869140625
-0.12566370614359168;0.992095947265625;-0.1253662109375
-0.10995574287564269;0.993896484375;-0.109832763671875
-0.0942477796076937;0.9954833984375;-0.094085693359375
-0.07853981633974472;0.996795654296875;-0.078582763671875
-0.06283185307179584;0.99798583984375;-0.0628662109375
-0.04712388980384685;0.998809814453125;-0.04730224609375
-0.031415926535897865;0.99945068359375;-0.0313720703125
-0.015707963267948877;0.999755859375;-0.01580810546875
0.0;1.0;0.0
0.015707963267948988;0.999755859375;0.01580810546875
0.031415926535897976;0.99945068359375;0.0313720703125
0.04712388980384696;0.998809814453125;0.04730224609375
0.06283185307179595;0.99798583984375;0.0628662109375
0.07853981633974494;0.996795654296875;0.078582763671875
0.09424777960769393;0.9954833984375;0.094085693359375
0.1099557428756428;0.993896484375;0.109832763671875
0.1256637061435918;0.992095947265625;0.1253662109375
0.14137166941154078;0.989959716796875;0.140869140625
0.15707963267948977;0.9876708984375;0.15643310546875
0.17278759594743875;0.985107421875;0.171875
0.18849555921538763;0.982330322265625;0.187225341796875
0.20420352248333662;0.9791259765625;0.202789306640625
0.2199114857512856;0.975860595703125;0.21820068359375
0.23561944901923448;0.972320556640625;0.233428955078125
0.2513274122871836;0.9686279296875;0.248626708984375
0.26703537555513246;0.9644775390625;0.263885498046875
0.28274333882308156;0.960296630859375;0.2789306640625
0.29845130209103043;0.955841064453125;0.293853759765625
0.3141592653589793;0.95111083984375;0.308929443359375
0.3298672286269284;0.946044921875;0.3238525390625
0.3455751918948773;0.940826416015625;0.338714599609375
0.3612831551628264;0.935455322265625;0.353424072265625
0.37699111843077526;0.9298095703125;0.368011474609375
0.39269908169872414;0.923797607421875;0.382720947265625
0.40840704496667324;0.917724609375;0.397064208984375
0.4241150082346221;0.911407470703125;0.411346435546875
0.4398229715025712;0.904876708984375;0.425750732421875
0.4555309347705201;0.89794921875;0.440032958984375
0.47123889803846897;0.8909912109375;0.4539794921875
0.48694686130641807;0.8837890625;0.46783447265625
0.5026548245743669;0.8763427734375;0.481719970703125
0.518362787842316;0.868743896484375;0.49530029296875
0.5340707511102649;0.86083984375;0.508819580078125
0.549778714378214;0.8526611328125;0.522491455078125
0.5654866776461629;0.844390869140625;0.5357666015625
0.5811946409141118;0.835784912109375;0.548980712890625
0.5969026041820609;0.8271484375;0.56195068359375
0.6126105674500097;0.818145751953125;0.57501220703125
0.6283185307179588;0.80908203125;0.587646484375
0.6440264939859077;0.79974365234375;0.6002197265625
0.6597344572538566;0.79022216796875;0.61279296875
0.6754424205218057;0.780609130859375;0.6251220703125
0.6911503837897546;0.77044677734375;0.637481689453125
0.7068583470577037;0.7603759765625;0.649383544921875
0.7225663103256525;0.75006103515625;0.661468505859375
0.7382742735936014;0.7396240234375;0.673004150390625
0.7539822368615505;0.728973388671875;0.68450927734375
0.7696902001294994;0.718048095703125;0.695953369140625
