theta;cos(theta);sin(theta)
-0.7853981638327241;0.7001937846653163;-0.7029342758469284
-0.7696902002207935;0.7111486159265041;-0.6918493881821632
-0.7539822370745242;0.7219279818236828;-0.6805937997996807
-0.7382742739282548;0.7338347975164652;-0.6677382867783308
-0.7225663107819855;0.7442326447926462;-0.6561293355189264
-0.7068583471700549;0.7544468627311289;-0.6443584929220378
-0.6911503840237856;0.7644749307073653;-0.6324286642484367
-0.6754424208775163;0.7743143774569035;-0.6203427915461361
-0.6597344572655857;0.7839627731591463;-0.6081038587726653
-0.6440264941193163;0.7934177359566092;-0.5957148876041174
-0.628318530973047;0.8026769375428557;-0.5831789318472147
-0.6126105678267777;0.8117380910553038;-0.5704990839585662
-0.5969026042148471;0.8205989580601454;-0.557678475510329
-0.5811946410685778;0.8292573564685881;-0.5447202688083053
-0.5654866779223084;0.8377111488953233;-0.5316276615485549
-0.5497787147760391;0.8459582440555096;-0.5184038798324764
-0.5340707511641085;0.8539966167882085;-0.5050521930679679
-0.5183627880178392;0.8618242754600942;-0.4915758897550404
-0.5026548248715699;0.8694392926990986;-0.4779782984405756
-0.48694686172530055;0.8768397895619273;-0.4642627686262131
-0.47123889811336994;0.8840239392593503;-0.45043269358575344
-0.4555309349671006;0.8909899680875242;-0.4364914819598198
-0.4398229718208313;0.8977361591532826;-0.4224425721913576
-0.424115008674562;0.9042608463205397;-0.40828942926600575
-0.40840704506263137;0.9105624225921929;-0.3940355470404029
-0.39269908191636205;0.9166393293999135;-0.37968444218859076
-0.3769911187700927;0.9224900705739856;-0.36523965653032064
-0.3612831556238234;0.9287963989190757;-0.3488913648761809
-0.3455751920118928;0.9341619643382728;-0.3342594252899289
-0.3298672288656235;0.9392970358021557;-0.319545007776469
-0.31415926571935415;0.944200353231281;-0.30475175054743886
-0.29845130210742354;0.9488707035779953;-0.2898833015933633
-0.2827433389611542;0.9533069310709834;-0.27494332613423467
-0.2670353758148849;0.9575079469941556;-0.25993551313877106
-0.2513274126686156;0.9614727133885026;-0.24486356601119041
-0.23561944905668497;0.9652002463117242;-0.2297311988659203
-0.21991148591041565;0.9686896330676973;-0.21454215189442039
-0.20420352276414633;0.9719400103203952;-0.1993001694791019
-0.188495559617877;0.9749505762010813;-0.184009013697505
-0.1727875960059464;0.9770542499609292;-0.1724903746508062
-0.15707963285967708;0.9796430724672973;-0.15712219290435314
-0.14137166971340775;0.9819901874288917;-0.141715245321393
-0.12566370656713843;0.9840950067155063;-0.1262733326293528
-0.10995574295520782;0.9859570180997252;-0.11080026067793369
-0.0942477798089385;0.9875757559202611;-0.09529985068365932
-0.07853981666266918;0.9889508285559714;-0.07977593084797263
-0.06283185351639986;0.9900818900205195;-0.06423232378438115
-0.04712388990446925;0.9909686627797782;-0.04867286887019873
-0.03141592675819993;0.9916109321638942;-0.033101406414061785
-0.01570796361193061;0.9920085305348039;-0.017521774396300316
0.0;0.9921632641926408;4.656612873077393e-10
0.01570796314626932;0.9920408576726913;0.015584226697683334
0.03141592629253864;0.9916736846789718;0.031164604239165783
0.047123889438807964;0.9910618346184492;0.046737292781472206
0.06283185305073857;0.9902054513804615;0.06229844922199845
0.0785398161970079;0.9891047510318458;0.07784423418343067
0.09424777934327722;0.9877600064501166;0.09337081201374531
0.10995574248954654;0.9861715412698686;0.10887435358017683
0.12566370610147715;0.9843397559598088;0.12435103300958872
0.14137166924774647;0.9822650980204344;0.13979702768847346
0.1570796323940158;0.9799480852670968;0.15520852990448475
0.1727875955402851;0.9773892797529697;0.17058173893019557
0.18849555915221572;0.9745893194340169;0.18591285916045308
0.20420352229848504;0.9715488948859274;0.2011981070972979
0.21991148544475436;0.9682687553577125;0.21643371228128672
0.23561944859102368;0.9647497111000121;0.2316159144975245
0.2513274122029543;0.9609926249831915;0.24674097262322903
0.2670353753492236;0.9569984329864383;0.2618051473982632
0.28274333849549294;0.9527681148611009;0.2768047247081995
0.29845130164176226;0.9483027132228017;0.2917360085994005
0.31415926525369287;0.9436033363454044;0.30659530870616436
0.3298672283999622;0.9386711362749338;0.3213789607398212
0.3455751915462315;0.9335073325783014;0.33608331996947527
0.3612831551581621;0.9281132025644183;0.35070475237444043
0.37699111830443144;0.9217749536037445;0.36704069655388594
0.39269908145070076;0.9158960119821131;0.3814740269444883
0.4084070445969701;0.9097910868003964;0.3958132341504097
0.4241150082089007;0.9034616849385202;0.41005478193983436
0.43982297135517;0.8969093668274581;0.4241951536387205
0.45553093450143933;0.8901357501745224;0.43823086051270366
0.47123889764770865;0.8831425053067505;0.4521584417670965
0.48694686125963926;0.8759313584305346;0.46597445802763104
0.5026548244059086;0.8685040846467018;0.47967550810426474
0.5183627875521779;0.8608625237829983;0.49325820012018085
0.5340707506984472;0.8549814154393971;0.5033832699991763
0.5497787143103778;0.8469691392965615;0.5167506313882768
0.5654866774566472;0.8387478841468692;0.5299904947169125
0.5811946406029165;0.8303196816705167;0.54309958871454
0.5969026037491858;0.8216866105794907;0.5560746821574867
0.6126105673611164;0.8128508012741804;0.5689125717617571
0.6283185305073857;0.803814428858459;0.5816100938245654
0.644026493653655;0.7945797313004732;0.5941641083918512
0.6597344567999244;0.7851489828899503;0.606571523938328
0.675442420411855;0.7755245082080364;0.6188292787410319
0.6911503835581243;0.7657086849212646;0.6309343460015953
0.7068583467043936;0.7557039353996515;0.6428837375715375
0.7225663103163242;0.7455127285793424;0.6546745062805712
0.7382742734625936;0.7351375776343048;0.6663037459366024
0.7539822366088629;0.7232558918185532;0.6791824884712696
0.7696901997551322;0.7124985312111676;0.6904591089114547
