theta;cos(theta);sin(theta)
-0.015707963267948877;0.9997301460925256;-0.015705016119732233
1.1102230246251565e-16;0.999853495536973;1.984089975648473e-16
0.015707963267948988;0.9997301161357661;0.015706922953631106
0.031415926535897976;0.9993601281938131;0.031406157261736484
0.04712388980384696;0.9987435331372155;0.04709954940437649
0.06283185307179595;0.9978806328023871;0.06277941713182031
0.07853981633974494;0.9967711312657292;0.0784495023103531
0.09424777960769393;0.9954161103320457;0.09409452603060559
0.1099557428756428;0.9938153357391308;0.10971823452472344
0.1256637061435918;0.9919695911002453;0.12531297965460597
0.14137166941154078;0.9898783461219999;0.14088247732162407
0.15707963267948977;0.9875436398451608;0.15641154669293128
0.17278759594743875;0.9849650032419227;0.17190391189889437
0.18849555921538763;0.9821436986098292;0.18735198909674994
0.20420352248333662;0.9790789633785263;0.20275945355798852
0.2199114857512856;0.9757737857775806;0.21811128243809888
0.23561944901923448;0.9722274638646251;0.2334111630682275
0.2513274122871836;0.9684417336397749;0.2486516058309114
0.26703537555513246;0.9644156032652282;0.2638362308631428
0.28274333882308156;0.9601529983661746;0.27895023259705004
0.29845130209103043;0.955652986855932;0.29399724701234775
0.3141592653589793;0.9509177715859871;0.30896990827497095
0.3298672286269284;0.945946135365421;0.32387176710038856
0.3455751918948773;0.9407429257223973;0.3386882936281793
0.3612831551628264;0.9353069841044386;0.3534230581370761
0.37699111843077526;0.9296409715207555;0.36806884764599335
0.39269908169872414;0.923743450231008;0.3826291294358245
0.40840704496667324;0.9176201705353547;0.39708970669632093
0.4241150082346221;0.9112697519878008;0.41145406991497335
0.4398229715025712;0.9046953032534919;0.4257151874300187
0.4555309347705201;0.8978968497056519;0.4398730042025423
0.47123889803846897;0.890875987755988;0.45392398810516316
0.48694686130641807;0.8836361544796155;0.4678612604544009
0.5026548245743669;0.8761792159402557;0.48168142386002644
0.518362787842316;0.868503311169055;0.4953877380657412
0.5340707511102649;0.8606159244554725;0.5089668389110986
0.549778714378214;0.8525152487646581;0.5224220163442931
0.5654866776461629;0.8442052495499109;0.535746683769369
0.5811946409141118;0.8356838648335737;0.5489439776464671
0.5969026041820609;0.8269594032791474;0.5620010301286824
0.6126105674500097;0.8180298548399962;0.5749210112075904
0.6283185307179588;0.8088995907202849;0.5876975962772515
0.6440264939859077;0.7995663560712362;0.6003337861360702
0.6597344572538566;0.7900392511398941;0.6128172600341957
0.6754424205218057;0.7803160708005726;0.6251510554960772
0.6911503837897546;0.7704015747571564;0.6373291348661201
0.7068583470577037;0.7602933241886066;0.6493543514382127
0.7225663103256525;0.7500011750109925;0.6612149801839293
0.7382742735936014;0.7395227357222017;0.6729139141728712
0.7539822368615505;0.7288631357414617;0.6844454265276577
0.7696902001294994;0.7180197619003845;0.6958122117770129
