theta;cos(theta);sin(theta)
-0.7853981633974483;0.7069391458583741;-0.7069377974802485
-0.7696902001294993;0.7179454125029149;-0.6957574218930119
-0.7539822368615503;0.7288062096828478;-0.6843723505380056
-0.7382742735936014;0.7394556855239803;-0.6728516141018382
-0.7225663103256524;0.7499230660248295;-0.6611651839722884
-0.7068583470577035;0.7602354960592691;-0.6492811378630285
-0.6911503837897545;0.7703304486475592;-0.6372715318760445
-0.6754424205218055;0.7802452410567758;-0.6250930884767849
-0.6597344572538566;0.7899581695539735;-0.6127724665878248
-0.6440264939859076;0.7995040449340801;-0.6002643480894373
-0.6283185307179586;0.8088249880401458;-0.5876445729988934
-0.6126105674500096;0.8179467532044988;-0.5748800869532793
-0.5969026041820606;0.8268928184018214;-0.5619361817223425
-0.5811946409141118;0.8356089412822971;-0.5488913396131072
-0.5654866776461627;0.8441274647219226;-0.5356984494613856
-0.5497787143782138;0.852429741456067;-0.5223863908395163
-0.5340707511102648;0.8605453991030675;-0.5089062993673155
-0.5183627878423158;0.8684252302928317;-0.49533990839022624
-0.5026548245743669;0.8760985559456007;-0.48163816888119304
-0.48694686130641784;0.883561963348998;-0.46780579557766877
-0.47123889803846897;0.8907940089680799;-0.45388328790534527
-0.45553093477052;0.8978134027475048;-0.4398353092921702
-0.439822971502571;0.9046047790556232;-0.42569261112088896
-0.4241150082346221;0.9111922245880071;-0.41140337298514307
-0.408407044966673;0.9175357979271673;-0.3970542342997332
-0.39269908169872414;0.9236592606609382;-0.38259322478120505
-0.37699111843077515;0.9295604399963395;-0.36802363218549705
-0.36128315516282616;0.9352210341816941;-0.3533915996133957
-0.3455751918948772;0.9406564922740687;-0.338658189028169
-0.3298672286269282;0.9458549159173468;-0.32385565224059654
-0.3141592653589793;0.9508345598698816;-0.3089298386531164
-0.2984513020910303;0.9555652312386819;-0.29397124740518066
-0.28274333882308134;0.9600648451910377;-0.2789256146027165
-0.26703537555513235;0.9643235519574784;-0.26382587551888037
-0.25132741228718336;0.9683561701306114;-0.2486168401841884
-0.23561944901923448;0.9721382488841981;-0.233390724986142
-0.2199114857512855;0.9756809328387482;-0.21810713594035214
-0.2042035224833365;0.9789926306281417;-0.20272502220738498
-0.18849555921538752;0.9820532625563337;-0.1873376495946698
-0.17278759594743853;0.9848746809890887;-0.17188911600166557
-0.15707963267948966;0.9874507097696449;-0.15641323866161938
-0.14137166941154067;0.9897900217671858;-0.14085353479167573
-0.12566370614359168;0.9918784331168577;-0.12530434697504056
