-0.7853981638327241;0.7084746202;-0.7082907585
-0.7696902002207935;0.7195110149;-0.6970767453
-0.7539822370745242;0.7303712377;-0.6856893930
-0.7382742739282548;0.7412118791;-0.6739562554
-0.7225663107819855;0.7517062752;-0.6622309037
-0.7068583471700549;0.7620139611;-0.6503436100
-0.6911503840237856;0.7721349047;-0.6382944286
-0.6754424208775163;0.7819783916;-0.6261963630
-0.6597344572655857;0.7917175898;-0.6138365790
-0.6440264941193163;0.8012603042;-0.6013268749
-0.628318530973047;0.8106065011;-0.5886673001
-0.6126105678267777;0.8197428216;-0.5758765475
-0.5969026042148471;0.8286869866;-0.5629298040
-0.5811946410685778;0.8374256529;-0.5498457728
-0.5654866779223084;0.8459587716;-0.5366244987
-0.5497787147760391;0.8542104955;-0.5233894498
-0.5340707511641085;0.8623259966;-0.5099078016
-0.5183627880178392;0.8702277937;-0.4963020035
-0.5026548248715699;0.8779158536;-0.4825721099
-0.48694686172530055;0.8854340976;-0.4686347707
-0.47123889811336994;0.8926857151;-0.4546694453
-0.4555309349671006;0.8997162422;-0.4405936571
-0.4398229718208313;0.9065256566;-0.4264074615
-0.424115008674562;0.9130541687;-0.4122428605
-0.40840704506263137;0.9194166292;-0.3978506629
-0.39269908191636205;0.9255515169;-0.3833620721
-0.3769911187700927;0.9314588085;-0.3687771414
-0.3612831556238234;0.9371302072;-0.3541173036
-0.3455751920118928;0.9425767213;-0.3393541146
-0.3298672288656235;0.9477900583;-0.3245090060
-0.31415926571935415;0.9527701982;-0.3095820360
-0.29845130210742354;0.9574743495;-0.2947116494
-0.2827433389611542;0.9619852710;-0.2796362462
-0.2670353758148849;0.9662583382;-0.2644936871
-0.2513274126686156;0.9702935405;-0.2492840406
-0.23561944905668497;0.9741450869;-0.2337807594
-0.21991148591041565;0.9776969077;-0.2184510226
-0.20420352276414633;0.9810071206;-0.2030692608
-0.188495559617877;0.9840757083;-0.1876355316
-0.1727875960059464;0.9868775844;-0.1722925557
-0.15707963285967708;0.9894620394;-0.1567704133
-0.14137166971340775;0.9918021010;-0.1412114887
-0.12566370656713843;0.9938977584;-0.1256158329
-0.10995574295520782;0.9957463094;-0.1100062635
-0.0942477798089385;0.9973513419;-0.0943525080
-0.07853981666266918;0.9987101480;-0.0786773749
-0.06283185351639986;0.9998227316;-0.0629809299
-0.04712388990446925;0.9845588957;-0.0474853413
-0.03141592675819993;0.0098585594;0.9681479065
-0.01570796361193061;0.0180401918;0.9836520464
0.0;0.0173467332;-0.0156493848
0.01570796314626932;0.0173436813;0.0160390055
0.03141592629253864;0.0166760893;0.0472271959
0.047123889438807964;-0.015481766; 0.0472365776
0.06283185305073857;0.9998227297;0.0629809294
0.0785398161970079;0.9987101480;0.0786773744
0.09424777934327722;0.9973513391;0.0943525075
0.10995574248954654;0.9957463085;0.1100062630
0.12566370610147715;0.9938977584;0.1256158324
0.14137166924774647;0.9918020992;0.1412114883
0.1570796323940158;0.9894620413;0.1567704128
0.1727875955402851;0.9868775862;0.1722925552
0.18849555915221572;0.9840757065;0.1876355312
0.20420352229848504;0.9810071196;0.2030692603
0.21991148544475436;0.9776969077;0.2184510222
0.23561944859102368;0.9741450851;0.2337807589
0.2513274122029543;0.9702935424;0.2492840397
0.2670353753492236;0.9662583400;0.2644936861
0.28274333849549294;0.9619852710;0.2796362452
0.29845130164176226;0.9574743542;0.2947116485
0.31415926525369287;0.9527702010;0.3095820351
0.3298672283999622;0.9477900611;0.3245090051
0.3455751915462315;0.9425767241;0.3393541137
0.3612831551581621;0.9371302091;0.3541173027
0.37699111830443144;0.9314588103;0.3687771414
0.39269908145070076;0.9255515197;0.3833620721
0.4084070445969701;0.9194166320;0.3978506629
0.4241150082089007;0.9130541706;0.4122428605
0.43982297135517;0.9065256594;0.4264074615
0.45553093450143933;0.8997162450;0.4405936571
0.47123889764770865;0.8926857160;0.4546694453
0.48694686125963926;0.8854340995;0.4686347707
0.5026548244059086;0.8779158546;0.4825721094
0.5183627875521779;0.8702277956;0.4963020030
0.5340707506984472;0.8623259976;0.5099078021
0.5497787143103778;0.8542104983;0.5233894503
0.5654866774566472;0.8459587698;0.5366244996
0.5811946406029165;0.8374256501;0.5498457737
0.5969026037491858;0.8286869894;0.5629298049
0.6126105673611164;0.8197428216;0.5758765484
0.6283185305073857;0.8106065048;0.5886673005
0.644026493653655;0.8012603088;0.6013268754
0.6597344567999244;0.7917175936;0.6138365795
0.675442420411855;0.7819783944;0.6261963635
0.6911503835581243;0.7721349075;0.6382944286
0.7068583467043936;0.7620139630;0.6503436100
0.7225663103163242;0.7517062761;0.6622309037
0.7382742734625936;0.7412118856;0.6739562554
0.7539822366088629;0.7303712405;0.6856893930
0.7696901997551322;0.7195110186;0.6970767453
